#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
1,"Clive A, Bhatnagar R, Preston NJ. Interventions for the management of malignant pleural effusions: a network meta-analysis. Cochrane Database Syst Rev. 2016;5:10529.",Interventions for the management of malignant pleural effusions: a network meta-analysis,Cochrane Database Syst Rev,2016,,5,10529,,,Clive A; Bhatnagar R; Preston NJ
179,"Adel AM, Hafeez A, ZM, Sheikh E, ET. Malignant pleural mesothelioma: a retrospective analysis of clinicopathological and survival data. Thorac Cancer. 2011;2:179.",Malignant pleural mesothelioma: a retrospective analysis of clinicopathological and survival data,Thorac Cancer,2011,2,,179,,,Adel AM; Hafeez A; ZM; Sheikh E; ET
180,"Rahouma M, Aziz H, Ghaly G. Survival in good performance malignant pleural mesothelioma patients; prognostic factors and predictors of response. Asian Pac J Cancer Prev. 2017;18:180.",Survival in good performance malignant pleural mesothelioma patients; prognostic factors and predictors of response,Asian Pac J Cancer Prev,2017,18,,180,,,Rahouma M; Aziz H; Ghaly G
181,"Wang S, Ma K, Wang Q. The revised staging system for malignant pleural mesothelioma based on surveillance, epidemiology, and end results database. Int J Surg. 2017;48:181.","The revised staging system for malignant pleural mesothelioma based on surveillance, epidemiology, and end results database",Int J Surg,2017,48,,181,,,Wang S; Ma K; Wang Q
182,"Zhang A, Cao S, JS. Elevated aspartate aminotransferase and monocyte counts predict unfavorable prognosis in patients with malignant pleural mesothelioma. Neoplasma. 2017;64:182.",Elevated aspartate aminotransferase and monocyte counts predict unfavorable prognosis in patients with malignant pleural mesothelioma,Neoplasma,2017,64,,182,,,Zhang A; Cao S; JS
183,"Kataoka Y, Yamamoto Y, Otsuki T. A new prognostic index for overall survival in malignant pleural mesothelioma: the rPHS (regimen, PS, histology or stage) index. Jpn J Clin Oncol. 2015;45:183.","A new prognostic index for overall survival in malignant pleural mesothelioma: the rPHS (regimen, PS, histology or stage) index",Jpn J Clin Oncol,2015,45,,183,,,Kataoka Y; Yamamoto Y; Otsuki T
184,"Herndon JE, Green MR, Chahinian AP. Factors predictive of survival among 337 patients with mesothelioma treated between 1984 and 1994 by the Cancer and Leukemia Group B. Chest. 1998;113:184.",Factors predictive of survival among 337 patients with mesothelioma treated between 1984 and 1994 by the Cancer and Leukemia Group B,Chest,1998,113,,184,,,Herndon JE; Green MR; Chahinian AP
185,"Bottomley A, Coens C, Efficace F. Symptoms and patient-reported well-being: do they predict survival in malignant pleural mesothelioma? A prognostic factor analysis of EORTC-NCIC 08983: randomized phase III study of cisplatin with or without raltitrexed in patients with malignant pleural mesothelioma. J Clin Oncol. 2007;25:185.",Symptoms and patient-reported well-being: do they predict survival in malignant pleural mesothelioma? A prognostic factor analysis of EORTC-NCIC 08983: randomized phase III study of cisplatin with or without raltitrexed in patients with malignant pleural mesothelioma,J Clin Oncol,2007,25,,185,,,Bottomley A; Coens C; Efficace F
186,"Creaney J, Francis RJ, Dick IM. Serum soluble mesothelin concentrations in malignant pleural mesothelioma: relationship to tumor volume, clinical stage and changes in tumor burden. Clin Cancer Res. 2011;17:186.","Serum soluble mesothelin concentrations in malignant pleural mesothelioma: relationship to tumor volume, clinical stage and changes in tumor burden",Clin Cancer Res,2011,17,,186,,,Creaney J; Francis RJ; Dick IM
187,"Arnold DT, Fonseka D, Hamilton D, FW. Prognostication and monitoring of mesothelioma using biomarkers: a systematic review. Br J Cancer. 2017;116:187.",Prognostication and monitoring of mesothelioma using biomarkers: a systematic review,Br J Cancer,2017,116,,187,,,Arnold DT; Fonseka D; Hamilton D; FW
188,"Hollevoet K, Nackaerts K, Gosselin R. Soluble mesothelin, megakaryocyte potentiating factor, and osteopontin as markers of patient response and outcome in mesothelioma. J Thorac Oncol. 2011;6:188.","Soluble mesothelin, megakaryocyte potentiating factor, and osteopontin as markers of patient response and outcome in mesothelioma",J Thorac Oncol,2011,6,,188,,,Hollevoet K; Nackaerts K; Gosselin R
189,"Fennell DA, Parmar A, Shamash J. Statistical validation of the EORTC prognostic model for malignant pleural mesothelioma based on three consecutive phase II trials. J Clin Oncol. 2005;23:189.",Statistical validation of the EORTC prognostic model for malignant pleural mesothelioma based on three consecutive phase II trials,J Clin Oncol,2005,23,,189,,,Fennell DA; Parmar A; Shamash J
190,"Sandri A, Guerrera F, Roffinella M. Validation of EORTC and CALGB prognostic models in surgical patients submitted to diagnostic, palliative or curative surgery for malignant pleural mesothelioma. J Thorac Dis. 2016;8:190.","Validation of EORTC and CALGB prognostic models in surgical patients submitted to diagnostic, palliative or curative surgery for malignant pleural mesothelioma",J Thorac Dis,2016,8,,190,,,Sandri A; Guerrera F; Roffinella M
191,"Meniawy TM, Creaney J, Lake RA. Existing models, but not neutrophil-to-lymphocyte ratio, are prognostic in malignant mesothelioma. Br J Cancer. 2013;109:191.","Existing models, but not neutrophil-to-lymphocyte ratio, are prognostic in malignant mesothelioma",Br J Cancer,2013,109,,191,,,Meniawy TM; Creaney J; Lake RA
192,"Wang S, Ma K, Chen Z. A nomogram to predict prognosis in malignant pleural mesothelioma. World J Surg. 2017;42:192.",A nomogram to predict prognosis in malignant pleural mesothelioma,World J Surg,2017,42,,192,,,Wang S; Ma K; Chen Z
193,"Brims FJ, Meniawy TM, Duffus I. A novel clinical prediction model for prognosis in malignant pleural mesothelioma using decision tree analysis. J Thorac Oncol. 2016;11:193.",A novel clinical prediction model for prognosis in malignant pleural mesothelioma using decision tree analysis,J Thorac Oncol,2016,11,,193,,,Brims FJ; Meniawy TM; Duffus I
194,"Niho S, Kubota K, Yoh K. Clinical outcome of chemoradiation therapy in patients with limited-disease small cell lung cancer with ipsilateral pleural effusion. J Thorac Oncol. 2008;3:194.",Clinical outcome of chemoradiation therapy in patients with limited-disease small cell lung cancer with ipsilateral pleural effusion,J Thorac Oncol,2008,3,,194,,,Niho S; Kubota K; Yoh K
195,"Herrstedt J, Clementsen P, Hansen OP. Increased myelosuppression during cytostatic treatment and pleural effusion in patients with small cell lung cancer. Eur J Cancer. 1992;28:196.",Increased myelosuppression during cytostatic treatment and pleural effusion in patients with small cell lung cancer,Eur J Cancer,1992,28,,196,,,Herrstedt J; Clementsen P; Hansen OP
196,"Adiguzel C, Bozkurt SU, Kaygusuz I. Human herpes virus 8-unrelated primary effusion lymphoma-like lymphoma: report of a rare case and review of the literature. APMIS. 2009;117:197.",Human herpes virus 8-unrelated primary effusion lymphoma-like lymphoma: report of a rare case and review of the literature,APMIS,2009,117,,197,,,Adiguzel C; Bozkurt SU; Kaygusuz I
197,"Waddington TW, Aboulafia DM. Failure to eradicate AIDS-associated primary effusion lymphoma with high-dose chemotherapy and autologous stem cell reinfusion: case report and literature review. AIDS Patient Care STDS. 2004;18:198.",Failure to eradicate AIDS-associated primary effusion lymphoma with high-dose chemotherapy and autologous stem cell reinfusion: case report and literature review,AIDS Patient Care STDS,2004,18,,198,,,Waddington TW; Aboulafia DM
198,"Dabaja BS, Ha CS, Thomas DA. The role of local radiation therapy for mediastinal disease in adults with T-cell lymphoblastic lymphoma. Cancer. 2002;94:199.",The role of local radiation therapy for mediastinal disease in adults with T-cell lymphoblastic lymphoma,Cancer,2002,94,,199,,,Dabaja BS; Ha CS; Thomas DA
199,"Fujita A, Takabatake H, Tagaki S. Combination chemotherapy in patients with malignant pleural effusions from non-small cell lung cancer: cisplatin, ifosfamide, and irinotecan with recombinant human granulocyte colony-stimulating factor support. Chest. 2001;119:200.","Combination chemotherapy in patients with malignant pleural effusions from non-small cell lung cancer: cisplatin, ifosfamide, and irinotecan with recombinant human granulocyte colony-stimulating factor support",Chest,2001,119,,200,,,Fujita A; Takabatake H; Tagaki S
200,"Kitamura K, Kubota K, Ando M. Bevacizumab plus chemotherapy for advanced non-squamous non-small-cell lung cancer with malignant pleural effusion. Cancer Chemother Pharmacol. 2013;71:201.",Bevacizumab plus chemotherapy for advanced non-squamous non-small-cell lung cancer with malignant pleural effusion,Cancer Chemother Pharmacol,2013,71,,201,,,Kitamura K; Kubota K; Ando M
201,"Masago K, Fujimoto D, Fujita S. Response to bevacizumab combination chemotherapy of malignant pleural effusions associated with non-squamous non-small-cell lung cancer. Mol Clin Oncol. 2015;3:202.",Response to bevacizumab combination chemotherapy of malignant pleural effusions associated with non-squamous non-small-cell lung cancer,Mol Clin Oncol,2015,3,,202,,,Masago K; Fujimoto D; Fujita S
202,"Huang Z, Yan H, Chavan D. Effective treatment of a patient with stage IV ovarian cancer: a case report. Oncol Lett. 2018;15:203.",Effective treatment of a patient with stage IV ovarian cancer: a case report,Oncol Lett,2018,15,,203,,,Huang Z; Yan H; Chavan D
203,"Lin JB, Lai FC, Li X. Sequential treatment strategy for malignant pleural effusion in non-small cell lung cancer with the activated epithelial grow factor receptor mutation. J Drug Target. 2017;25:204.",Sequential treatment strategy for malignant pleural effusion in non-small cell lung cancer with the activated epithelial grow factor receptor mutation,J Drug Target,2017,25,,204,,,Lin JB; Lai FC; Li X
204,"Jiang T, Li A, Su C. Addition of bevacizumab for malignant pleural effusion as the manifestation of acquired EGFR-TKI resistance in NSCLC patients. Oncotarget. 2017;8:205.",Addition of bevacizumab for malignant pleural effusion as the manifestation of acquired EGFR-TKI resistance in NSCLC patients,Oncotarget,2017,8,,205,,,Jiang T; Li A; Su C
205,"Mori R, Fujimoto D, Ito M. Bevacizumab for ramucirumab refractory malignant pleural effusion in non-small cell lung cancer: a case report and review of the literature. Oncotarget. 2017;8:206.",Bevacizumab for ramucirumab refractory malignant pleural effusion in non-small cell lung cancer: a case report and review of the literature,Oncotarget,2017,8,,206,,,Mori R; Fujimoto D; Ito M
206,"Sebastian M, Kiewe P, Schuette W. Treatment of malignant pleural effusion with the trifunctional antibody catumaxomab (removab) (anti-EpCAMxanti-CD3): results of a phase 1/2 study. J Immunother. 2009;32:207.",Treatment of malignant pleural effusion with the trifunctional antibody catumaxomab (removab) (anti-EpCAMxanti-CD3): results of a phase 1/2 study,J Immunother,2009,32,,207,,,Sebastian M; Kiewe P; Schuette W
207,"Shen J, Zhu Z. Catumaxomab, a rat/murine hybrid trifunctional bispecific monoclonal antibody for the treatment of cancer. Curr Opin Mol Ther. 2008;10:208.","Catumaxomab, a rat/murine hybrid trifunctional bispecific monoclonal antibody for the treatment of cancer",Curr Opin Mol Ther,2008,10,,208,,,Shen J; Zhu Z
208,"Qi N, Li F, Li X. Combination use of paclitaxel and avastin enhances treatment effect for the NSCLC patients with malignant pleural effusion. Medicine. 2016;95:209.",Combination use of paclitaxel and avastin enhances treatment effect for the NSCLC patients with malignant pleural effusion,Medicine,2016,95,,209,,,Qi N; Li F; Li X
209,"Du N, Li X, Li F. Intrapleural combination therapy with bevacizumab and cisplatin for non-small cell lung cancer-mediated malignant pleural effusion. Oncol Rep. 2013;29:210.",Intrapleural combination therapy with bevacizumab and cisplatin for non-small cell lung cancer-mediated malignant pleural effusion,Oncol Rep,2013,29,,210,,,Du N; Li X; Li F
210,"Tamiya M, Tamiya A, Yamadori T. Phase2 study of bevacizumab with carboplatin-paclitaxel for non-small cell lung cancer with malignant pleural effusion. Med Oncol. 2013;30:211.",Phase2 study of bevacizumab with carboplatin-paclitaxel for non-small cell lung cancer with malignant pleural effusion,Med Oncol,2013,30,,211,,,Tamiya M; Tamiya A; Yamadori T
211,"Salyer WR, Eggleston JC, Erozan YS. Efficacy of pleural needle biopsy and pleural fluid cytopathology in the diagnosis of malignant neoplasm involving the pleura. Chest. 1975;67:212.",Efficacy of pleural needle biopsy and pleural fluid cytopathology in the diagnosis of malignant neoplasm involving the pleura,Chest,1975,67,,212,,,Salyer WR; Eggleston JC; Erozan YS
212,"Nance KV, Shermer RW, Askin FB. Diagnostic efficacy of pleural biopsy as compared with that of pleural fluid examination. Mod Pathol. 1991;4:213.",Diagnostic efficacy of pleural biopsy as compared with that of pleural fluid examination,Mod Pathol,1991,4,,213,,,Nance KV; Shermer RW; Askin FB
213,"Prakash UB, Reiman HM. Comparison of needle biopsy with cytologic analysis for the evaluation of pleural effusion: analysis of 414 cases. Mayo Clin Proc. 1985;60:214.",Comparison of needle biopsy with cytologic analysis for the evaluation of pleural effusion: analysis of 414 cases,Mayo Clin Proc,1985,60,,214,,,Prakash UB; Reiman HM
214,"Froudarakis ME, Plojoux J, Kaspi E. Positive pleural cytology is an indicator for visceral pleural invasion in metastatic pleural effusions. Clin Respir J. 2018;12:215.",Positive pleural cytology is an indicator for visceral pleural invasion in metastatic pleural effusions,Clin Respir J,2018,12,,215,,,Froudarakis ME; Plojoux J; Kaspi E
215,"Renshaw AA, Dean BR, Antman KH. The role of cytologic evaluation of pleural fluid in the diagnosis of malignant mesothelioma. Chest. 1997;111:216.",The role of cytologic evaluation of pleural fluid in the diagnosis of malignant mesothelioma,Chest,1997,111,,216,,,Renshaw AA; Dean BR; Antman KH
216,"Hooper C, Lee YC, Maskell N. BTS Pleural Guideline Group. Investigation of a unilateral pleural effusion in adults: British Thoracic Society Pleural Disease Guideline 2010. Thorax. 2010;65.",BTS Pleural Guideline Group. Investigation of a unilateral pleural effusion in adults: British Thoracic Society Pleural Disease Guideline 2010,Thorax,2010,65,,,,,Hooper C; Lee YC; Maskell N
217,"Henderson DW, Reid G, Kao SC. Challenges and controversies in the diagnosis of mesothelioma: part 1. Cytology-only diagnosis, biopsies, immunohistochemistry, discrimination between mesothelioma and reactive mesothelial hyperplasia, and biomarkers. J Clin Pathol. 2013;66:218.","Challenges and controversies in the diagnosis of mesothelioma: part 1. Cytology-only diagnosis, biopsies, immunohistochemistry, discrimination between mesothelioma and reactive mesothelial hyperplasia, and biomarkers",J Clin Pathol,2013,66,,218,,,Henderson DW; Reid G; Kao SC
218,"Segal A, Sterrett GF, Frost FA. A diagnosis of malignant pleural mesothelioma can be made by effusion cytology: results of a 20 year audit. Pathology. 2013;45:219.",A diagnosis of malignant pleural mesothelioma can be made by effusion cytology: results of a 20 year audit,Pathology,2013,45,,219,,,Segal A; Sterrett GF; Frost FA
219,"Rossi ED, Bizzarro T, Schmitt F. The role of liquid-based cytology and ancillary techniques in pleural and pericardic effusions: an institutional experience. Cancer Cytopathol. 2015;123:220.",The role of liquid-based cytology and ancillary techniques in pleural and pericardic effusions: an institutional experience,Cancer Cytopathol,2015,123,,220,,,Rossi ED; Bizzarro T; Schmitt F
220,"Rivera MP, Mehta AC, Wahidi MM. Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines. Chest. 2013;143(5):221.","Establishing the diagnosis of lung cancer: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines",Chest,2013,143,5,221,,,Rivera MP; Mehta AC; Wahidi MM
221,"Garcia LW, Ducatman BS, Wang HH. The value of multiple fluid specimens in the cytological diagnosis of malignancy. Mod Pathol. 1994;7:222.",The value of multiple fluid specimens in the cytological diagnosis of malignancy,Mod Pathol,1994,7,,222,,,Garcia LW; Ducatman BS; Wang HH
222,"Rakha EA, Patil S, Abdulla K. The sensitivity of cytologic evaluation of pleural fluid in the diagnosis of malignant mesothelioma. Diagn Cytopathol. 2010;38:223.",The sensitivity of cytologic evaluation of pleural fluid in the diagnosis of malignant mesothelioma,Diagn Cytopathol,2010,38,,223,,,Rakha EA; Patil S; Abdulla K
223,"Pinelli V, Laroumagne S, Sakr L. Pleural fluid cytological yield and visceral pleural invasion in patients with epithelioid malignant pleural mesothelioma. J Thorac Oncol. 2012;7:224.",Pleural fluid cytological yield and visceral pleural invasion in patients with epithelioid malignant pleural mesothelioma,J Thorac Oncol,2012,7,,224,,,Pinelli V; Laroumagne S; Sakr L
224,"Abouzgheib W, Bartter T, Dagher H. A prospective study of the volume of pleural fluid required for accurate diagnosis of malignant pleural effusion. Chest. 2009;135:225.",A prospective study of the volume of pleural fluid required for accurate diagnosis of malignant pleural effusion,Chest,2009,135,,225,,,Abouzgheib W; Bartter T; Dagher H
225,"Thomas SC, Davidson LR, Mckean ME. An investigation of adequate volume for the diagnosis of malignancy in pleural fluids. Cytopathology. 2011;22:226.",An investigation of adequate volume for the diagnosis of malignancy in pleural fluids,Cytopathology,2011,22,,226,,,Thomas SC; Davidson LR; Mckean ME
226,"Rooper LM, Ali SZ, Olson MT. A minimum fluid volume of 75 mL is needed to ensure adequacy in a pleural effusion: a retrospective analysis of 2540 cases. Cancer Cytopathol. 2014;122:227.",A minimum fluid volume of 75 mL is needed to ensure adequacy in a pleural effusion: a retrospective analysis of 2540 cases,Cancer Cytopathol,2014,122,,227,,,Rooper LM; Ali SZ; Olson MT
227,"Swiderek J, Morcos S, Donthireddy V. Prospective study to determine the volume of pleural fluid required to diagnose malignancy. Chest. 2010;137:228.",Prospective study to determine the volume of pleural fluid required to diagnose malignancy,Chest,2010,137,,228,,,Swiderek J; Morcos S; Donthireddy V
228,"Porcel JM, Quiros M, Gatius S. Examination of cytological smears and cell blocks of pleural fluid: complementary diagnostic value for malignant effusions. Rev Clin Esp. 2017;217:229.",Examination of cytological smears and cell blocks of pleural fluid: complementary diagnostic value for malignant effusions,Rev Clin Esp,2017,217,,229,,,Porcel JM; Quiros M; Gatius S
229,"Dekker A, Bupp PA. Cytology of serous effusions: an investigation into the usefulness of cell blocks versus smears. Am J Clin Pathol. 1978;70:230.",Cytology of serous effusions: an investigation into the usefulness of cell blocks versus smears,Am J Clin Pathol,1978,70,,230,,,Dekker A; Bupp PA
230,"Galateau-Salle F, Churg A, Roggli V. The 2015 World Health Organization Classification of Tumors of the Pleura: advances since the 2004 classification. J Thorac Oncol. 2016;11:231.",The 2015 World Health Organization Classification of Tumors of the Pleura: advances since the 2004 classification,J Thorac Oncol,2016,11,,231,,,Galateau-Salle F; Churg A; Roggli V
231,"Husain AN, Colby T, Ordonez N. Guidelines for pathologic diagnosis of malignant mesothelioma: 2012 update of the consensus statement from the International Mesothelioma Interest Group. Arch Pathol Lab Med. 2013;137:232.",Guidelines for pathologic diagnosis of malignant mesothelioma: 2012 update of the consensus statement from the International Mesothelioma Interest Group,Arch Pathol Lab Med,2013,137,,232,,,Husain AN; Colby T; Ordonez N
232,"Husain AN, Colby TV, Ordonez NG. Guidelines for pathologic diagnosis of malignant mesothelioma: 2017 update of the consensus statement from the International Mesothelioma Interest Group. Arch Pathol Lab Med. 2017;142:233.",Guidelines for pathologic diagnosis of malignant mesothelioma: 2017 update of the consensus statement from the International Mesothelioma Interest Group,Arch Pathol Lab Med,2017,142,,233,,,Husain AN; Colby TV; Ordonez NG
233,"Karpathiou G, Stefanou D, Froudarakis ME. Pleural neoplastic pathology. Respir Med. 2015;109:234.",Pleural neoplastic pathology,Respir Med,2015,109,,234,,,Karpathiou G; Stefanou D; Froudarakis ME
234,"Yang Y, Liu YL, Shi HZ. Diagnostic accuracy of combinations of tumor markers for malignant pleural effusion: an updated meta-analysis. Respiration. 2017;94:235.",Diagnostic accuracy of combinations of tumor markers for malignant pleural effusion: an updated meta-analysis,Respiration,2017,94,,235,,,Yang Y; Liu YL; Shi HZ
235,"Katz RL, Raval P, Manning JT. A morphologic, immunologic, and cytometric approach to the classification of non-Hodgkin's lymphoma in effusions. Diagn Cytopathol. 1987;3:236.","A morphologic, immunologic, and cytometric approach to the classification of non-Hodgkin's lymphoma in effusions",Diagn Cytopathol,1987,3,,236,,,Katz RL; Raval P; Manning JT
236,"Simsir A, Fetsch P, Stetler-Stevenson M. Immunophenotypic analysis of non-Hodgkin's lymphomas in cytologic specimens: a correlative study of immunocytochemical and flow cytometric techniques. Diagn Cytopathol. 1999;20:237.",Immunophenotypic analysis of non-Hodgkin's lymphomas in cytologic specimens: a correlative study of immunocytochemical and flow cytometric techniques,Diagn Cytopathol,1999,20,,237,,,Simsir A; Fetsch P; Stetler-Stevenson M
237,"Pillai V, Cibas ES, Dorfman DM. A simplified flow cytometric immunophenotyping procedure for the diagnosis of effusions caused by epithelial malignancies. Am J Clin Pathol. 2013;139:238.",A simplified flow cytometric immunophenotyping procedure for the diagnosis of effusions caused by epithelial malignancies,Am J Clin Pathol,2013,139,,238,,,Pillai V; Cibas ES; Dorfman DM
238,"Davidson B, Dong HP, Berner A. Detection of malignant epithelial cells in effusions using flow cytometric immunophenotyping: an analysis of 92 cases. Am J Clin Pathol. 2002;118:239.",Detection of malignant epithelial cells in effusions using flow cytometric immunophenotyping: an analysis of 92 cases,Am J Clin Pathol,2002,118,,239,,,Davidson B; Dong HP; Berner A
239,"Acosta M, Pereira J, Arroz M. Screening of carcinoma metastasis by flow cytometry: a study of 238 cases. Cytometry B Clin Cytom. 2016;90:240.",Screening of carcinoma metastasis by flow cytometry: a study of 238 cases,Cytometry B Clin Cytom,2016,90,,240,,,Acosta M; Pereira J; Arroz M
240,"Tse HT, Gossett DR, Moon YS. Quantitative diagnosis of malignant pleural effusions by single-cell mechanophenotyping. Sci Transl Med. 2013;5:241.",Quantitative diagnosis of malignant pleural effusions by single-cell mechanophenotyping,Sci Transl Med,2013,5,,241,,,Tse HT; Gossett DR; Moon YS
241,"Berg KB, Churg A. GATA3 immunohistochemistry for distinguishing sarcomatoid and desmoplastic mesothelioma from sarcomatoid carcinoma of the lung. Am J Surg Pathol. 2017;41:242.",GATA3 immunohistochemistry for distinguishing sarcomatoid and desmoplastic mesothelioma from sarcomatoid carcinoma of the lung,Am J Surg Pathol,2017,41,,242,,,Berg KB; Churg A
242,"Churg A, Sheffield BS, Galateau-Salle F. New markers for separating benign from malignant mesothelial proliferations: are we there yet?. Arch Pathol Lab Med. 2016;140:243.",New markers for separating benign from malignant mesothelial proliferations: are we there yet?,Arch Pathol Lab Med,2016,140,,243,,,Churg A; Sheffield BS; Galateau-Salle F
243,"Hwang HC, Sheffield BS, Rodriguez S. Utility of BAP1 immunohistochemistry and p16 (CDKN2A) FISH in the diagnosis of malignant mesothelioma in effusion cytology specimens. Am J Surg Pathol. 2016;40:244.",Utility of BAP1 immunohistochemistry and p16 (CDKN2A) FISH in the diagnosis of malignant mesothelioma in effusion cytology specimens,Am J Surg Pathol,2016,40,,244,,,Hwang HC; Sheffield BS; Rodriguez S
244,"Cigognetti M, Lonardi S, Fisogni S. BAP1 (BRCA1-associated protein 1) is a highly specific marker for differentiating mesothelioma from reactive mesothelial proliferations. Mod Pathol. 2015;28:245.",BAP1 (BRCA1-associated protein 1) is a highly specific marker for differentiating mesothelioma from reactive mesothelial proliferations,Mod Pathol,2015,28,,245,,,Cigognetti M; Lonardi S; Fisogni S
245,"Hiroshima K, Wu D, Hasegawa M. Cytologic differential diagnosis of malignant mesothelioma and reactive mesothelial cells with FISH analysis of p16. Diagn Cytopathol. 2016;44:246.",Cytologic differential diagnosis of malignant mesothelioma and reactive mesothelial cells with FISH analysis of p16,Diagn Cytopathol,2016,44,,246,,,Hiroshima K; Wu D; Hasegawa M
246,"Paintal A, Raparia K, Zakowski MF. The diagnosis of malignant mesothelioma in effusion cytology: a reappraisal and results of a multi-institution survey. Cancer Cytopathol. 2013;121:247.",The diagnosis of malignant mesothelioma in effusion cytology: a reappraisal and results of a multi-institution survey,Cancer Cytopathol,2013,121,,247,,,Paintal A; Raparia K; Zakowski MF
247,"Valente K, Blackham AU, Levine E. A histomorphologic grading system that predicts overall survival in diffuse malignant peritoneal mesothelioma with epithelioid subtype. Am J Surg Pathol. 2016;40:248.",A histomorphologic grading system that predicts overall survival in diffuse malignant peritoneal mesothelioma with epithelioid subtype,Am J Surg Pathol,2016,40,,248,,,Valente K; Blackham AU; Levine E
248,"Habougit C, Trombert-Paviot B, Karpathiou G. Histopathologic features predict survival in diffuse pleural malignant mesothelioma on pleural biopsies. Virchows Arch. 2017;470:249.",Histopathologic features predict survival in diffuse pleural malignant mesothelioma on pleural biopsies,Virchows Arch,2017,470,,249,,,Habougit C; Trombert-Paviot B; Karpathiou G
249,"Kadota K, Suzuki K, Colovos C. A nuclear grading system is a strong predictor of survival in epitheloid diffuse malignant pleural mesothelioma. Mod Pathol. 2012;25:250.",A nuclear grading system is a strong predictor of survival in epitheloid diffuse malignant pleural mesothelioma,Mod Pathol,2012,25,,250,,,Kadota K; Suzuki K; Colovos C
250,"Ghanim B, Klikovits T, Hoda MA. Ki67 index is an independent prognostic factor in epithelioid but not in non-epithelioid malignant pleural mesothelioma: a multicenter study. Br J Cancer. 2015;112:251.",Ki67 index is an independent prognostic factor in epithelioid but not in non-epithelioid malignant pleural mesothelioma: a multicenter study,Br J Cancer,2015,112,,251,,,Ghanim B; Klikovits T; Hoda MA
251,"Hatoum H, Lourdes Y, Dhillon SS. Adequacy of malignant pleural effusion for epidermal growth factor receptor mutation analysis using the pyrosequencing method. Pleura. 2015;2:252.",Adequacy of malignant pleural effusion for epidermal growth factor receptor mutation analysis using the pyrosequencing method,Pleura,2015,2,,252,,,Hatoum H; Lourdes Y; Dhillon SS
252,"Carter J, Miller JA, Feller-Kopman D. Molecular profiling of malignant pleural effusion in metastatic non-small-cell lung carcinoma the effect of preanalytical factors. Ann Am Thorac Soc. 2017;14:253.",Molecular profiling of malignant pleural effusion in metastatic non-small-cell lung carcinoma the effect of preanalytical factors,Ann Am Thorac Soc,2017,14,,253,,,Carter J; Miller JA; Feller-Kopman D
253,"Shin S, Kim J, Kim Y. Assessment of real-time PCR method for detection of EGFR mutation using both supernatant and cell pellet of malignant pleural effusion samples from non-small-cell lung cancer patients. Clin Chem Lab Med. 2017;55:254.",Assessment of real-time PCR method for detection of EGFR mutation using both supernatant and cell pellet of malignant pleural effusion samples from non-small-cell lung cancer patients,Clin Chem Lab Med,2017,55,,254,,,Shin S; Kim J; Kim Y
254,"Tang Y, Wang Z, Li Z. High-throughput screening of rare metabolically active tumor cells in pleural effusion and peripheral blood of lung cancer patients. Proc Natl Acad Sci. 2017;114:255.",High-throughput screening of rare metabolically active tumor cells in pleural effusion and peripheral blood of lung cancer patients,Proc Natl Acad Sci,2017,114,,255,,,Tang Y; Wang Z; Li Z
255,"Rahman NM, Ali NJ, Brown G. Local anaesthetic thoracoscopy: British Thoracic Society Pleural Disease Guideline 2010. Thorax. 2010;65:256.",Local anaesthetic thoracoscopy: British Thoracic Society Pleural Disease Guideline 2010,Thorax,2010,65,,256,,,Rahman NM; Ali NJ; Brown G
256,"Bibby AC, Maskell NA. Pleural biopsies in undiagnosed pleural effusions; Abrams vs image-guided vs thoracoscopic biopsies. Curr Opin Pulm Med. 2016;22:257.",Pleural biopsies in undiagnosed pleural effusions; Abrams vs image-guided vs thoracoscopic biopsies,Curr Opin Pulm Med,2016,22,,257,,,Bibby AC; Maskell NA
257,"Miyoshi S, Sasada S, Izumo T. Diagnostic utility of pleural fluid cell block versus pleural biopsy collected by flex-rigid pleuroscopy for malignant pleural disease: a single center retrospective analysis. PLoS One. 2016;11:258.",Diagnostic utility of pleural fluid cell block versus pleural biopsy collected by flex-rigid pleuroscopy for malignant pleural disease: a single center retrospective analysis,PLoS One,2016,11,,258,,,Miyoshi S; Sasada S; Izumo T
258,"Davies HE, Nicholson JE, Rahman NM. Outcome of patients with nonspecific pleuritis/fibrosis on thoracoscopic pleural biopsies. Eur J Cardiothorac Surg. 2010;38:259.",Outcome of patients with nonspecific pleuritis/fibrosis on thoracoscopic pleural biopsies,Eur J Cardiothorac Surg,2010,38,,259,,,Davies HE; Nicholson JE; Rahman NM
259,"Gunluoglu G, Olcmen A, Gunluoglu MZ. Long-term outcome of patients with undiagnosed pleural effusion. Arch Bronconeumol. 2015;51:260.",Long-term outcome of patients with undiagnosed pleural effusion,Arch Bronconeumol,2015,51,,260,,,Gunluoglu G; Olcmen A; Gunluoglu MZ
