2025-08-31 19:08:14.602 | INFO     | __main__:main:173 - ============================================================
2025-08-31 22:42:58.785 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Unimodality and Multimodality Cryodebridement
2025-08-31 22:42:58.785 | INFO     | __main__:main:189 - [114/414] Processing Shape-Sensing Robotic vs Tomo ENB.pdf
2025-08-31 22:42:58.785 | INFO     | __main__:process_single_pdf:52 - Processing Shape-Sensing Robotic vs Tomo ENB.pdf...
2025-08-31 22:44:02.439 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Shape-Sensing Robotic vs Tomo ENB
2025-08-31 22:44:02.439 | INFO     | __main__:main:189 - [115/414] Processing Silvestri-2018-Assessment of Plasma Proteomics.pdf
2025-08-31 22:44:02.439 | INFO     | __main__:process_single_pdf:52 - Processing Silvestri-2018-Assessment of Plasma Proteomics.pdf...
2025-08-31 22:45:18.366 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Silvestri-2018-Assessment of Plasma Proteomics
2025-08-31 22:45:18.366 | INFO     | __main__:main:189 - [116/414] Processing Moderate sedation changes for bronchoscopy in 2017.pdf
2025-08-31 22:45:18.366 | INFO     | __main__:process_single_pdf:52 - Processing Moderate sedation changes for bronchoscopy in 2017.pdf...
2025-08-31 22:45:55.521 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Moderate sedation changes for bronchoscopy in 2017
2025-08-31 22:45:55.521 | INFO     | __main__:main:189 - [117/414] Processing Chemical pleurodesis.pdf
2025-08-31 22:45:55.521 | INFO     | __main__:process_single_pdf:52 - Processing Chemical pleurodesis.pdf...
2025-08-31 22:50:15.720 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Chemical pleurodesis
2025-08-31 22:50:15.720 | INFO     | __main__:main:189 - [118/414] Processing Adequacy of small biopsy and cytology for immune checkpoint inhibitor and targeted therapy.pdf
2025-08-31 22:50:15.720 | INFO     | __main__:process_single_pdf:52 - Processing Adequacy of small biopsy and cytology for immune checkpoint inhibitor and targeted therapy.pdf...
2025-08-31 22:51:09.551 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Adequacy of small biopsy and cytology for immune checkpoint inhibitor and targeted therapy
2025-08-31 22:51:09.551 | INFO     | __main__:main:189 - [119/414] Processing Brass-2016-Percutaneous techniques versus surg.pdf
2025-08-31 22:51:09.551 | INFO     | __main__:process_single_pdf:52 - Processing Brass-2016-Percutaneous techniques versus surg.pdf...
2025-08-31 22:54:59.571 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Brass-2016-Percutaneous techniques versus surg
2025-08-31 22:54:59.572 | INFO     | __main__:main:189 - [120/414] Processing transbronchial ablation Miller.pdf
2025-08-31 22:54:59.572 | INFO     | __main__:process_single_pdf:52 - Processing transbronchial ablation Miller.pdf...
2025-08-31 22:57:34.943 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed transbronchial ablation Miller
2025-08-31 22:57:34.943 | INFO     | __main__:main:189 - [121/414] Processing Grosu-2019-Secondary spontaneous pneumothorax.pdf
2025-08-31 22:57:34.943 | INFO     | __main__:process_single_pdf:52 - Processing Grosu-2019-Secondary spontaneous pneumothorax.pdf...
2025-08-31 22:59:36.932 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Grosu-2019-Secondary spontaneous pneumothorax
2025-08-31 22:59:36.933 | INFO     | __main__:main:189 - [122/414] Processing Valipour-2020-Two-Year Outcomes for the Double.pdf
2025-08-31 22:59:36.933 | INFO     | __main__:process_single_pdf:52 - Processing Valipour-2020-Two-Year Outcomes for the Double.pdf...
2025-08-31 23:00:48.753 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Valipour-2020-Two-Year Outcomes for the Double
2025-08-31 23:00:48.753 | INFO     | __main__:main:198 - Reached 120 successful processes, committing intermediate results...
2025-08-31 23:00:48.753 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 23:00:48.984 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 23:00:49.031 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 23:00:57.172 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 23:00:57.172 | INFO     | __main__:main:189 - [123/414] Processing surigicalLVR Decker-2014-Lung volume reduction surgery sinc.pdf
2025-08-31 23:00:57.172 | INFO     | __main__:process_single_pdf:52 - Processing surigicalLVR Decker-2014-Lung volume reduction surgery sinc.pdf...
2025-08-31 23:02:12.185 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed surigicalLVR Decker-2014-Lung volume reduction surgery sinc
2025-08-31 23:02:12.185 | INFO     | __main__:main:189 - [124/414] Processing Safety of endoscopic gastrostomy tube placemen.pdf
2025-08-31 23:02:12.185 | INFO     | __main__:process_single_pdf:52 - Processing Safety of endoscopic gastrostomy tube placemen.pdf...
2025-08-31 23:04:17.276 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Safety of endoscopic gastrostomy tube placemen
2025-08-31 23:04:17.276 | INFO     | __main__:main:189 - [125/414] Processing Efficacy ofWhole-LungLavageinPulmonaryAlveolar.pdf
2025-08-31 23:04:17.276 | INFO     | __main__:process_single_pdf:52 - Processing Efficacy ofWhole-LungLavageinPulmonaryAlveolar.pdf...
2025-08-31 23:05:24.626 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Efficacy ofWhole-LungLavageinPulmonaryAlveolar
2025-08-31 23:05:24.626 | INFO     | __main__:main:189 - [126/414] Processing Yuan-2016-Percutaneous endoscopic gastrostomy.pdf
2025-08-31 23:05:24.626 | INFO     | __main__:process_single_pdf:52 - Processing Yuan-2016-Percutaneous endoscopic gastrostomy.pdf...
2025-08-31 23:07:29.462 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Yuan-2016-Percutaneous endoscopic gastrostomy
2025-08-31 23:07:29.462 | INFO     | __main__:main:189 - [127/414] Processing Machine learing TPA.pdf
2025-08-31 23:07:29.462 | INFO     | __main__:process_single_pdf:52 - Processing Machine learing TPA.pdf...
2025-08-31 23:08:51.800 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Machine learing TPA
2025-08-31 23:08:51.800 | INFO     | __main__:main:189 - [128/414] Processing Combined EBUS  EUS for the diagnosis and staging of lung cancer ESGE, ERS, ESTS Guideline.pdf
2025-08-31 23:08:51.800 | INFO     | __main__:process_single_pdf:52 - Processing Combined EBUS  EUS for the diagnosis and staging of lung cancer ESGE, ERS, ESTS Guideline.pdf...
2025-08-31 23:10:27.647 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Combined EBUS  EUS for the diagnosis and staging of lung cancer ESGE, ERS, ESTS Guideline
2025-08-31 23:10:27.647 | INFO     | __main__:main:189 - [129/414] Processing High-dose-rate endobronchial brachytherapy eff.pdf
2025-08-31 23:10:27.647 | INFO     | __main__:process_single_pdf:52 - Processing High-dose-rate endobronchial brachytherapy eff.pdf...
2025-08-31 23:11:35.644 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed High-dose-rate endobronchial brachytherapy eff
2025-08-31 23:11:35.644 | INFO     | __main__:main:189 - [130/414] Processing Database to Inform Revisions.pdf
2025-08-31 23:11:35.644 | INFO     | __main__:process_single_pdf:52 - Processing Database to Inform Revisions.pdf...
2025-08-31 23:14:23.969 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Database to Inform Revisions
2025-08-31 23:14:23.970 | INFO     | __main__:main:189 - [131/414] Processing Robotic bronchoscopy pilot and feasibility study (Benefit).pdf
2025-08-31 23:14:23.970 | INFO     | __main__:process_single_pdf:52 - Processing Robotic bronchoscopy pilot and feasibility study (Benefit).pdf...
2025-08-31 23:15:24.768 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Robotic bronchoscopy pilot and feasibility study (Benefit)
2025-08-31 23:15:24.768 | INFO     | __main__:main:189 - [132/414] Processing Conservative versus Interventional Treatment for spont PTX.pdf
2025-08-31 23:15:24.768 | INFO     | __main__:process_single_pdf:52 - Processing Conservative versus Interventional Treatment for spont PTX.pdf...
2025-08-31 23:16:33.856 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Conservative versus Interventional Treatment for spont PTX
2025-08-31 23:16:33.856 | INFO     | __main__:main:198 - Reached 130 successful processes, committing intermediate results...
2025-08-31 23:16:33.856 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 23:16:33.990 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 23:16:34.021 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 23:16:37.630 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 23:16:37.630 | INFO     | __main__:main:189 - [133/414] Processing Sedation in Bronchoscopy.pdf
2025-08-31 23:16:37.631 | INFO     | __main__:process_single_pdf:52 - Processing Sedation in Bronchoscopy.pdf...
2025-08-31 23:20:07.881 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Sedation in Bronchoscopy
2025-08-31 23:20:07.882 | INFO     | __main__:main:189 - [134/414] Processing Intrapleural use of tissue plasminogen activat.pdf
2025-08-31 23:20:07.882 | INFO     | __main__:process_single_pdf:52 - Processing Intrapleural use of tissue plasminogen activat.pdf...
2025-08-31 23:22:19.049 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Intrapleural use of tissue plasminogen activat
2025-08-31 23:22:19.050 | INFO     | __main__:main:189 - [135/414] Processing Efficacy and safety of cone-beam computed tomography-guided bronchoscopy.pdf
2025-08-31 23:22:19.050 | INFO     | __main__:process_single_pdf:52 - Processing Efficacy and safety of cone-beam computed tomography-guided bronchoscopy.pdf...
2025-08-31 23:26:39.005 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Efficacy and safety of cone-beam computed tomography-guided bronchoscopy
2025-08-31 23:26:39.006 | INFO     | __main__:main:189 - [136/414] Processing Slebos-2018-Endobronchial Coils for Endoscopic.pdf
2025-08-31 23:26:39.006 | INFO     | __main__:process_single_pdf:52 - Processing Slebos-2018-Endobronchial Coils for Endoscopic.pdf...
2025-08-31 23:27:31.641 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Slebos-2018-Endobronchial Coils for Endoscopic
2025-08-31 23:27:31.641 | INFO     | __main__:main:189 - [137/414] Processing Interventional Bronchoscopy.pdf
2025-08-31 23:27:31.641 | INFO     | __main__:process_single_pdf:52 - Processing Interventional Bronchoscopy.pdf...
2025-08-31 23:32:37.453 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Interventional Bronchoscopy
2025-08-31 23:32:37.454 | INFO     | __main__:main:189 - [138/414] Processing Ambulatory management of primary spontaneous p.pdf
2025-08-31 23:32:37.454 | INFO     | __main__:process_single_pdf:52 - Processing Ambulatory management of primary spontaneous p.pdf...
2025-08-31 23:34:00.269 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Ambulatory management of primary spontaneous p
2025-08-31 23:34:00.270 | INFO     | __main__:main:189 - [139/414] Processing Differentiating malignant and benign nodes with elastography.pdf
2025-08-31 23:34:00.270 | INFO     | __main__:process_single_pdf:52 - Processing Differentiating malignant and benign nodes with elastography.pdf...
2025-08-31 23:35:04.576 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Differentiating malignant and benign nodes with elastography
2025-08-31 23:35:04.576 | INFO     | __main__:main:189 - [140/414] Processing Understanding the economic impact of introducing a new procedure.pdf
2025-08-31 23:35:04.576 | INFO     | __main__:process_single_pdf:52 - Processing Understanding the economic impact of introducing a new procedure.pdf...
2025-08-31 23:35:52.224 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Understanding the economic impact of introducing a new procedure
2025-08-31 23:35:52.224 | INFO     | __main__:main:189 - [141/414] Processing IPC review.pdf
2025-08-31 23:35:52.224 | INFO     | __main__:process_single_pdf:52 - Processing IPC review.pdf...
2025-08-31 23:37:08.754 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed IPC review
2025-08-31 23:37:08.754 | INFO     | __main__:main:189 - [142/414] Processing Indwelling Pleural Catheter versus Pleurodesis.pdf
2025-08-31 23:37:08.754 | INFO     | __main__:process_single_pdf:52 - Processing Indwelling Pleural Catheter versus Pleurodesis.pdf...
2025-08-31 23:38:12.611 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Indwelling Pleural Catheter versus Pleurodesis
2025-08-31 23:38:12.611 | INFO     | __main__:main:198 - Reached 140 successful processes, committing intermediate results...
2025-08-31 23:38:12.611 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-08-31 23:38:12.809 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-08-31 23:38:12.842 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-08-31 23:38:17.392 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-08-31 23:38:17.392 | INFO     | __main__:main:189 - [143/414] Processing Optimal Endobronchial Ultrasound Strain Elastography Assessment.pdf
2025-08-31 23:38:17.392 | INFO     | __main__:process_single_pdf:52 - Processing Optimal Endobronchial Ultrasound Strain Elastography Assessment.pdf...
2025-08-31 23:39:42.115 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Optimal Endobronchial Ultrasound Strain Elastography Assessment
2025-08-31 23:39:42.115 | INFO     | __main__:main:189 - [144/414] Processing Deslee-2014-Lung volume reduction coil treatme.pdf
2025-08-31 23:39:42.115 | INFO     | __main__:process_single_pdf:52 - Processing Deslee-2014-Lung volume reduction coil treatme.pdf...
2025-08-31 23:41:21.472 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Deslee-2014-Lung volume reduction coil treatme
2025-08-31 23:41:21.472 | INFO     | __main__:main:189 - [145/414] Processing Complications and discomfort of bronchoscopy a systematic review.pdf
2025-08-31 23:41:21.472 | INFO     | __main__:process_single_pdf:52 - Processing Complications and discomfort of bronchoscopy a systematic review.pdf...
2025-08-31 23:47:08.666 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Complications and discomfort of bronchoscopy a systematic review
2025-08-31 23:47:08.666 | INFO     | __main__:main:189 - [146/414] Processing Metallic Endobronchial Stents A Contemporary R.pdf
2025-08-31 23:47:08.666 | INFO     | __main__:process_single_pdf:52 - Processing Metallic Endobronchial Stents A Contemporary R.pdf...
2025-08-31 23:51:42.974 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Metallic Endobronchial Stents A Contemporary R
2025-08-31 23:51:42.975 | INFO     | __main__:main:189 - [147/414] Processing VR bronch.pdf
2025-08-31 23:51:42.975 | INFO     | __main__:process_single_pdf:52 - Processing VR bronch.pdf...
2025-08-31 23:53:10.112 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed VR bronch
2025-08-31 23:53:10.112 | INFO     | __main__:main:189 - [148/414] Processing Percutaneous dilational tracheostomy.pdf
2025-08-31 23:53:10.112 | INFO     | __main__:process_single_pdf:52 - Processing Percutaneous dilational tracheostomy.pdf...
2025-08-31 23:56:11.941 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Percutaneous dilational tracheostomy
2025-08-31 23:56:11.941 | INFO     | __main__:main:189 - [149/414] Processing A predictive model for respiratorye events after rigid..pdf
2025-08-31 23:56:11.941 | INFO     | __main__:process_single_pdf:52 - Processing A predictive model for respiratorye events after rigid..pdf...
2025-08-31 23:57:11.358 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed A predictive model for respiratorye events after rigid.
2025-08-31 23:57:11.359 | INFO     | __main__:main:189 - [150/414] Processing fistula Okuda-2017-Risk factor of bronchopleural fistu.pdf
2025-08-31 23:57:11.359 | INFO     | __main__:process_single_pdf:52 - Processing fistula Okuda-2017-Risk factor of bronchopleural fistu.pdf...
2025-08-31 23:58:36.650 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Okuda-2017-Risk factor of bronchopleural fistu
2025-08-31 23:58:36.650 | INFO     | __main__:main:189 - [151/414] Processing Utility of Elastography A Systematic Review and Meta-analysis.pdf
2025-08-31 23:58:36.651 | INFO     | __main__:process_single_pdf:52 - Processing Utility of Elastography A Systematic Review and Meta-analysis.pdf...
2025-09-01 00:00:48.604 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Utility of Elastography A Systematic Review and Meta-analysis
2025-09-01 00:00:48.604 | INFO     | __main__:main:189 - [152/414] Processing Bintcliffe-2016-The management of benign non-i.pdf
2025-09-01 00:00:48.604 | INFO     | __main__:process_single_pdf:52 - Processing Bintcliffe-2016-The management of benign non-i.pdf...
2025-09-01 00:07:49.294 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Bintcliffe-2016-The management of benign non-i
2025-09-01 00:07:49.294 | INFO     | __main__:main:198 - Reached 150 successful processes, committing intermediate results...
2025-09-01 00:07:49.294 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-09-01 00:07:49.540 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-09-01 00:07:49.573 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-09-01 00:07:54.421 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-09-01 00:07:54.421 | INFO     | __main__:main:189 - [153/414] Processing Management of significant airway bleeding during robotic assisted bronchoscopy a tailored approach.pdf
2025-09-01 00:07:54.421 | INFO     | __main__:process_single_pdf:52 - Processing Management of significant airway bleeding during robotic assisted bronchoscopy a tailored approach.pdf...
2025-09-01 00:08:28.436 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Management of significant airway bleeding during robotic assisted bronchoscopy a tailored approach
2025-09-01 00:08:28.436 | INFO     | __main__:main:189 - [154/414] Processing Bronchoscopic transparenchymal nodule access (BTPNA).pdf
2025-09-01 00:08:28.436 | INFO     | __main__:process_single_pdf:52 - Processing Bronchoscopic transparenchymal nodule access (BTPNA).pdf...
2025-09-01 00:09:39.179 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Bronchoscopic transparenchymal nodule access (BTPNA)
2025-09-01 00:09:39.179 | INFO     | __main__:main:189 - [155/414] Processing fistula Schweigert-2019-[Interventional treatment of t.pdf
2025-09-01 00:09:39.179 | INFO     | __main__:process_single_pdf:52 - Processing fistula Schweigert-2019-[Interventional treatment of t.pdf...
2025-09-01 00:13:45.289 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Schweigert-2019-[Interventional treatment of t
2025-09-01 00:13:45.290 | INFO     | __main__:main:189 - [156/414] Processing Richter-Schrag-2011-Risk factors and complicat.pdf
2025-09-01 00:13:45.290 | INFO     | __main__:process_single_pdf:52 - Processing Richter-Schrag-2011-Risk factors and complicat.pdf...
2025-09-01 00:15:03.668 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Richter-Schrag-2011-Risk factors and complicat
2025-09-01 00:15:03.668 | INFO     | __main__:main:189 - [157/414] Processing Murgu Saftey of TIVA in rigid.pdf
2025-09-01 00:15:03.668 | INFO     | __main__:process_single_pdf:52 - Processing Murgu Saftey of TIVA in rigid.pdf...
2025-09-01 00:19:09.837 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Murgu Saftey of TIVA in rigid
2025-09-01 00:19:09.837 | INFO     | __main__:main:189 - [158/414] Processing The Value of a High-Volume Bronchoscopic Lung Volume Reduction Program.pdf
2025-09-01 00:19:09.837 | INFO     | __main__:process_single_pdf:52 - Processing The Value of a High-Volume Bronchoscopic Lung Volume Reduction Program.pdf...
2025-09-01 00:20:08.376 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The Value of a High-Volume Bronchoscopic Lung Volume Reduction Program
2025-09-01 00:20:08.376 | INFO     | __main__:main:189 - [159/414] Processing Anesthesia and Upper and Lower Airway.pdf
2025-09-01 00:20:08.376 | INFO     | __main__:process_single_pdf:52 - Processing Anesthesia and Upper and Lower Airway.pdf...
2025-09-01 00:21:54.407 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Anesthesia and Upper and Lower Airway
2025-09-01 00:21:54.407 | INFO     | __main__:main:189 - [160/414] Processing Clinical Utility of a Bronchial Genomic Classi.pdf
2025-09-01 00:21:54.408 | INFO     | __main__:process_single_pdf:52 - Processing Clinical Utility of a Bronchial Genomic Classi.pdf...
2025-09-01 00:23:01.089 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Clinical Utility of a Bronchial Genomic Classi
2025-09-01 00:23:01.089 | INFO     | __main__:main:189 - [161/414] Processing Improving diagnostic yield of navigational bronchoscopy .pdf
2025-09-01 00:23:01.089 | INFO     | __main__:process_single_pdf:52 - Processing Improving diagnostic yield of navigational bronchoscopy .pdf...
2025-09-01 00:25:48.358 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Improving diagnostic yield of navigational bronchoscopy 
2025-09-01 00:25:48.358 | INFO     | __main__:main:189 - [162/414] Processing Koshy-2021-Safety of delivering bronchial ther.pdf
2025-09-01 00:25:48.358 | INFO     | __main__:process_single_pdf:52 - Processing Koshy-2021-Safety of delivering bronchial ther.pdf...
2025-09-01 00:27:24.732 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Koshy-2021-Safety of delivering bronchial ther
2025-09-01 00:27:24.732 | INFO     | __main__:main:198 - Reached 160 successful processes, committing intermediate results...
2025-09-01 00:27:24.732 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-09-01 00:27:24.886 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-09-01 00:27:24.911 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-09-01 00:27:29.014 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-09-01 00:27:29.015 | INFO     | __main__:main:189 - [163/414] Processing NdYAG laser bronchoscopy A five year experienc.pdf
2025-09-01 00:27:29.015 | INFO     | __main__:process_single_pdf:52 - Processing NdYAG laser bronchoscopy A five year experienc.pdf...
2025-09-01 00:28:45.178 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed NdYAG laser bronchoscopy A five year experienc
2025-09-01 00:28:45.179 | INFO     | __main__:main:189 - [164/414] Processing The efficiency of a clinical pathway forundiagnosed pleural effusions .pdf
2025-09-01 00:28:45.179 | INFO     | __main__:process_single_pdf:52 - Processing The efficiency of a clinical pathway forundiagnosed pleural effusions .pdf...
2025-09-01 00:29:45.705 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed The efficiency of a clinical pathway forundiagnosed pleural effusions 
2025-09-01 00:29:45.705 | INFO     | __main__:main:189 - [165/414] Processing Advanced in Treatment of PPNs.pdf
2025-09-01 00:29:45.705 | INFO     | __main__:process_single_pdf:52 - Processing Advanced in Treatment of PPNs.pdf...
2025-09-01 00:30:51.402 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Advanced in Treatment of PPNs
2025-09-01 00:30:51.402 | INFO     | __main__:main:189 - [166/414] Processing Ost-2018-Quality Gaps and Comparative Effectiv.pdf
2025-09-01 00:30:51.402 | INFO     | __main__:process_single_pdf:52 - Processing Ost-2018-Quality Gaps and Comparative Effectiv.pdf...
2025-09-01 00:32:32.638 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Ost-2018-Quality Gaps and Comparative Effectiv
2025-09-01 00:32:32.638 | INFO     | __main__:main:189 - [167/414] Processing rapid_pleurodesis_in_patients_with_chronic.pdf
2025-09-01 00:32:32.638 | INFO     | __main__:process_single_pdf:52 - Processing rapid_pleurodesis_in_patients_with_chronic.pdf...
2025-09-01 00:34:07.725 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed rapid_pleurodesis_in_patients_with_chronic
2025-09-01 00:34:07.725 | INFO     | __main__:main:189 - [168/414] Processing RCT of EBUS with and without aspiration.pdf
2025-09-01 00:34:07.725 | INFO     | __main__:process_single_pdf:52 - Processing RCT of EBUS with and without aspiration.pdf...
2025-09-01 00:34:49.542 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed RCT of EBUS with and without aspiration
2025-09-01 00:34:49.542 | INFO     | __main__:main:189 - [169/414] Processing Physiologic Evaluation of the Patient With Lung Cancer.pdf
2025-09-01 00:34:49.543 | INFO     | __main__:process_single_pdf:52 - Processing Physiologic Evaluation of the Patient With Lung Cancer.pdf...
2025-09-01 00:42:09.106 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Physiologic Evaluation of the Patient With Lung Cancer
2025-09-01 00:42:09.107 | INFO     | __main__:main:189 - [170/414] Processing Advances in pleuroscopy.pdf
2025-09-01 00:42:09.107 | INFO     | __main__:process_single_pdf:52 - Processing Advances in pleuroscopy.pdf...
2025-09-01 00:44:32.302 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Advances in pleuroscopy
2025-09-01 00:44:32.302 | INFO     | __main__:main:189 - [171/414] Processing Variable Learning Curve of Basic.pdf
2025-09-01 00:44:32.302 | INFO     | __main__:process_single_pdf:52 - Processing Variable Learning Curve of Basic.pdf...
2025-09-01 00:46:14.454 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Variable Learning Curve of Basic
2025-09-01 00:46:14.454 | INFO     | __main__:main:189 - [172/414] Processing Garner-2020-A prospective safety and feasibili.pdf
2025-09-01 00:46:14.454 | INFO     | __main__:process_single_pdf:52 - Processing Garner-2020-A prospective safety and feasibili.pdf...
2025-09-01 00:48:34.877 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Garner-2020-A prospective safety and feasibili
2025-09-01 00:48:34.877 | INFO     | __main__:main:198 - Reached 170 successful processes, committing intermediate results...
2025-09-01 00:48:34.878 | INFO     | __main__:git_commit_and_push:129 - Adding changes to git...
2025-09-01 00:48:35.074 | INFO     | __main__:git_commit_and_push:145 - Creating git commit...
2025-09-01 00:48:35.108 | INFO     | __main__:git_commit_and_push:158 - Pushing to origin/fix/extraction-hardening...
2025-09-01 00:48:39.228 | SUCCESS  | __main__:git_commit_and_push:161 - ✓ Successfully pushed to GitHub (branch: fix/extraction-hardening)
2025-09-01 00:48:39.228 | INFO     | __main__:main:189 - [173/414] Processing Utility of EBUS-TBNA in Evaluating Mediastinal and Hilar Lymphadenopathy in Patients With Silica Exposure_A Retrospective Single-center Study.pdf
2025-09-01 00:48:39.228 | INFO     | __main__:process_single_pdf:52 - Processing Utility of EBUS-TBNA in Evaluating Mediastinal and Hilar Lymphadenopathy in Patients With Silica Exposure_A Retrospective Single-center Study.pdf...
2025-09-01 00:50:20.744 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed Utility of EBUS-TBNA in Evaluating Mediastinal and Hilar Lymphadenopathy in Patients With Silica Exposure_A Retrospective Single-center Study
2025-09-01 00:50:20.745 | INFO     | __main__:main:189 - [174/414] Processing fistula Li-2016-Neoadjuvant therapy and risk of bronch.pdf
2025-09-01 00:50:20.745 | INFO     | __main__:process_single_pdf:52 - Processing fistula Li-2016-Neoadjuvant therapy and risk of bronch.pdf...
2025-09-01 00:52:43.444 | SUCCESS  | __main__:process_single_pdf:71 - ✓ Successfully processed fistula Li-2016-Neoadjuvant therapy and risk of bronch
